ENSG00000226688	2.25E-05	6.85E-05	0.925728679	0.918066236	0.5	0.978567961	164	1
ENSG00000250929	0	0	0.880912101	0.696771406	0.5	0.33608259	164	1
ENSG00000204581	1.00E-05	1.85E-05	0.904229915	0.698200292	0.5	0.234233508	164	1
ENSG00000225620	0	0	0.943658344	0.840574282	0.5	0.400076989	164	1
ENSG00000258477	2.51E-05	2.73E-05	0.635865898	0.81335388	0.5	0.922349477	164	1
ENSG00000225488	0	0	0.201769486	0.03697863	0.5	0.704146454	164	1
ENSG00000184178	0.001284279	0.001681437	0.672349134	0.40475996	0.5	0.29584561	164	1
ENSG00000237786	0	1.37E-05	0.903220562	0.716222601	0.5	0.005989088	164	1
ENSG00000166913	0.016080398	0.034610665	0.53882678	0.876128063	0.5	0.481764852	164	1
ENSG00000275856	0	0	0.035889155	0.039106739	0.5	0.537579667	164	1
ENSG00000164112	3.11E-06	9.00E-06	0.879994833	0.89621906	0.5	0.833917171	164	1
ENSG00000259345	7.44E-05	6.86E-05	0.911252531	0.801187063	0.5	0.381220211	164	1
ENSG00000130204	0.002046664	0.003489959	0.852483998	0.94431215	0.5	0.759306233	164	1
ENSG00000280387	1.76E-05	1.45E-05	0.017124784	0.017276483	0.5	0.545415527	164	1
ENSG00000189099	6.33E-06	4.59E-06	0.005847687	0.005898144	0.5	0.445751697	164	1
ENSG00000232879	3.62E-05	0.000655846	0.54702366	0.677914666	0.5	0.588059425	164	1
ENSG00000111863	0.000229431	3.17E-05	0.129312391	0.305657986	0.5	0.650846442	164	1
ENSG00000164182	0.001542917	0.002842671	0.756083899	0.883444489	0.5	0.837443081	164	1
ENSG00000109618	0.000476941	0.000822923	0.833132746	0.799920623	0.5	0.581127208	164	1
ENSG00000271623	0	1.43E-05	0.864701326	0.796007981	0.5	0.569548528	164	1
ENSG00000279345	5.35E-06	6.97E-05	0.042094849	0.03952518	0.5	0.432856885	164	1
ENSG00000214866	0	0	0.436753235	0.744963915	0.5	0.620510167	164	1
ENSG00000153015	0.000823204	0.002502218	0.047109448	0.045860801	0.5	0.038165598	164	1
ENSG00000202290	9.64E-05	0.000244378	0.592792172	0.868016602	0.5	0.879610557	164	1
ENSG00000254578	0	0	0.006590109	0.004554356	0.5	0.076216059	164	1
ENSG00000240710	4.59E-05	2.66E-05	0.017642583	0.019481398	0.5	0.989977381	164	1
ENSG00000248778	0	0	0.018951996	0.031666539	0.5	0.578823482	164	1
ENSG00000250210	0	0	0.599390999	0.831075029	0.5	0.861420555	164	1
ENSG00000225215	5.28E-06	0	0.441112435	0.887611062	0.5	0.823530254	164	1
ENSG00000257246	1.25E-05	4.21E-05	0.744255446	0.765867707	0.5	0.957111742	164	1
ENSG00000245017	8.16E-06	5.68E-05	0.621192952	0.659309987	0.5	0.284590254	164	1
ENSG00000281091	1.36E-05	0.000176823	0.771723243	0.906983239	0.5	0.918611366	164	1
ENSG00000250885	0	0	0.01247705	0.010701023	0.5	0.225761837	164	1
ENSG00000273797	1.19E-05	3.44E-05	0.031421927	0.024040089	0.5	0.220447661	164	1
ENSG00000089116	1.00E-06	0	0.781926436	0.906036839	0.5	0.442789261	164	1
ENSG00000036448	0.000377422	3.02E-05	0.053910937	0.076020581	0.5	0.162709226	164	1
ENSG00000234055	5.20E-05	0.000131822	0.022442013	0.055625918	0.5	0.986673545	164	1
ENSG00000267552	3.99E-06	0	0.576201724	0.197014305	0.5	0.108653707	164	1
ENSG00000224695	0	0	0.166259384	0.181052228	0.5	0.524698293	164	1
ENSG00000106038	0	6.23E-05	0.041863336	0.026281944	0.5	0.232782585	164	1
ENSG00000255189	0.000155919	0.000129912	0.736905096	0.760627007	0.5	0.607346004	164	1
ENSG00000164114	0.000539981	0.000830112	0.412375781	0.223399818	0.5	0.299906047	164	1
ENSG00000238698	0	0	0.919113212	0.848514096	0.5	0.39530523	164	1
ENSG00000199836	0	0	0.741687072	0.227342889	0.5	0.153675902	164	1
ENSG00000149089	0.000370304	0.00108593	0.511098253	0.763635232	0.5	0.722875027	164	1
ENSG00000251710	0	0	0.036989095	0.051832128	0.5	0.403779864	164	1
ENSG00000224570	0	2.53E-06	0.039331981	0.030828339	0.5	0.234403699	164	1
ENSG00000179632	0.009214252	0.007457807	0.03883939	0.123058212	0.5	0.303055571	164	1
ENSG00000271677	0	0	0.577941692	0.563383826	0.5	0.957258366	164	1
ENSG00000114861	0.001215994	0.002621234	0.227293142	0.146911346	0.5	0.322934417	164	1
ENSG00000205030	0	0	0.206937606	0.123752971	0.5	0.008485419	164	1
ENSG00000138193	0.000144747	0.000138922	0.922433163	0.916248929	0.5	0.325169184	164	1
ENSG00000243073	0	0	0.008379963	0.003835651	0.5	0.941911325	164	1
ENSG00000152942	0.001238804	0.002739005	0.052552101	0.074610307	0.5	0.712697329	164	1
ENSG00000240809	0.000113206	0.000180123	0.827562007	0.791674279	0.5	0.085474199	164	1
ENSG00000280004	0	2.07E-05	0.788086457	0.674799973	0.5	0.185862904	164	1
ENSG00000224560	0	0	0.97488207	0.973104863	0.5	0.691314214	164	1
ENSG00000227233	0	0	0.429902892	0.257614913	0.5	0.859112107	164	1
ENSG00000118363	0.001325493	0.003724212	0.194756755	0.480617052	0.5	0.00910961	164	1
ENSG00000258116	0	0	0.927800971	0.905581452	0.5	0.973478964	164	1
ENSG00000273311	7.92E-05	0.000204989	0.073026883	0.061217496	0.5	0.743740719	164	1
ENSG00000136169	0.000472759	0.0008434	0.954448692	0.839138068	0.5	0.989727461	164	1
ENSG00000279700	6.47E-05	8.71E-05	0.057240386	0.10984058	0.5	0.482565901	164	1
ENSG00000121644	0.001809017	0.005552139	0.699210901	0.509594828	0.5	0.946329126	164	1
ENSG00000135903	3.38E-06	8.82E-06	0.602947385	0.577638065	0.5	0.521754009	164	1
ENSG00000138495	0.001381438	0.002313108	0.309646196	0.604541097	0.5	0.495159516	164	1
ENSG00000204528	6.87E-05	1.53E-05	0.0405413	0.204853978	0.5	0.939552233	164	1
ENSG00000169992	0.000990398	0.001481744	0.063056493	0.061039085	0.5	0.947776874	164	1
ENSG00000239344	0	3.64E-05	0.069220415	0.056840858	0.5	0.363023041	164	1
ENSG00000253309	1.20E-05	6.96E-06	0.808925984	0.887124097	0.5	0.004066042	164	1
ENSG00000101323	5.29E-06	0	0.026111127	0.02191547	0.5	0.715973994	164	1
ENSG00000272456	2.50E-05	3.17E-05	0.007724906	0.006050308	0.5	0.162035528	164	1
ENSG00000251538	1.32E-06	1.15E-05	0.269029053	0.288714641	0.5	0.431557281	164	1
ENSG00000263711	1.37E-06	0	0.499138951	0.742009886	0.5	0.921701296	164	1
ENSG00000262662	5.70E-06	0	0.372289997	0.207690187	0.5	0.399371418	164	1
ENSG00000127564	0.000432412	0.001236941	0.023908891	0.057516479	0.5	0.37262479	164	1
ENSG00000219395	4.78E-05	0.00019632	0.074038875	0.078872641	0.5	0.898474301	164	1
ENSG00000255349	0	0	0.603398538	0.937635184	0.5	0.679301371	164	1
ENSG00000254843	0	9.80E-06	0.281002702	0.522676851	0.5	0.580956873	164	1
ENSG00000277998	5.98E-05	0.000130083	0.404416564	0.471591028	0.5	0.84817034	164	1
ENSG00000275248	0	0	0.390735427	0.834756931	0.5	0.737194873	164	1
ENSG00000226086	0	3.86E-05	0.016853831	0.01780012	0.5	0.117374505	164	1
ENSG00000235023	3.29E-06	0	0.025197457	0.007448437	0.5	0.549757606	164	1
ENSG00000176973	0.001742164	0.002424867	0.072576614	0.064024365	0.5	0.84133764	164	1
ENSG00000255521	1.03E-05	3.74E-05	0.955434194	0.977997307	0.5	0.721033273	164	1
ENSG00000211682	0	0	0.014305003	0.021722113	0.5	0.42717436	164	1
ENSG00000231630	0	0	0.526284591	0.95749262	0.5	0.481966445	164	1
ENSG00000249514	0	0	0.730120678	0.859682862	0.5	0.41173214	164	1
ENSG00000272374	8.09E-05	0.000116098	0.683323234	0.966210658	0.5	0.854731688	164	1
ENSG00000159479	0.001611188	0.003460908	0.892498104	0.858611778	0.5	0.316422015	164	1
ENSG00000112511	0.001768081	0.002096322	0.390779779	0.837013355	0.5	0.782693618	164	1
ENSG00000196381	6.32E-05	5.90E-05	0.047327235	0.061714657	0.5	0.670891384	164	1
ENSG00000211950	0.000114308	0.001004865	0.025249179	0.02790727	0.5	0.730020753	164	1
ENSG00000202534	0	0	0.171063271	0.159643159	0.5	0.458110478	164	1
ENSG00000231062	0	0	0.069812027	0.100572214	0.5	0.260772631	164	1
ENSG00000154511	0.000492451	0.001111488	0.019817835	0.014117527	0.5	0.780020983	164	1
ENSG00000253946	0	0	0.990062051	0.986024093	0.5	0.994454458	164	1
ENSG00000144504	0.000151457	0.000484413	0.831507306	0.956987207	0.5	0.138207387	164	1
ENSG00000142507	0.005139296	0.013602829	0.496865096	0.48082168	0.5	0.4134526	164	1
ENSG00000259677	5.04E-05	6.69E-05	0.96171448	0.962474681	0.5	0.98210372	164	1
ENSG00000164116	0.000724614	0.000857159	0.923376338	0.904915624	0.5	0.793400731	164	1
ENSG00000273305	0.000325081	0.000688468	0.91067643	0.725456491	0.5	0.378239582	164	1
ENSG00000138669	1.10E-05	0.00014726	0.991756686	0.993525355	0.5	0.915919166	164	1
ENSG00000250927	9.71E-06	0	0.047594292	0.069914673	0.5	0.798988467	164	1
ENSG00000174013	0.000620536	0.002027724	0.466458752	0.380497524	0.5	0.229078902	164	1
ENSG00000235110	7.75E-06	1.12E-05	0.19087377	0.284400071	0.5	0.797399909	164	1
ENSG00000277670	0	0	0.5358526	0.424592672	0.5	0.062465237	164	1
ENSG00000227863	0	0	0.900872749	0.970419511	0.5	0.073030789	164	1
ENSG00000196704	0.00220892	0.004621384	0.713205797	0.589836593	0.5	0.042807896	164	1
ENSG00000251332	0	1.28E-05	0.207941012	0.295314899	0.5	0.606442709	164	1
ENSG00000259235	0	0	0.666494818	0.660370481	0.5	0.59989712	164	1
ENSG00000258507	0	0	0.321291055	0.701284193	0.5	0.496963295	164	1
ENSG00000178821	0.000139507	0.00022493	0.022441416	0.017137229	0.5	0.074944064	164	1
ENSG00000244019	0	0	0.023810658	0.01778727	0.5	0.493040531	164	1
ENSG00000222054	0	0	0.96662034	0.94625386	0.5	0.934699498	164	1
ENSG00000106069	4.26E-05	0.000642877	0.261726886	0.830091093	0.5	0.653686225	164	1
ENSG00000243911	0	0	0.934516421	0.930111521	0.5	0.935259444	164	1
ENSG00000232301	1.24E-05	3.00E-05	0.598321773	0.308180695	0.5	0.003278736	164	1
ENSG00000267871	0.00014005	5.53E-05	0.738609323	0.952114718	0.5	0.996341943	164	1
ENSG00000227851	0	0	0.033014361	0.023349799	0.5	0.283453004	164	1
ENSG00000225715	1.21E-05	5.83E-06	0.385739009	0.610811362	0.5	0.313539	164	1
ENSG00000271934	0	0	0.012096151	0.010970566	0.5	0.23790322	164	1
ENSG00000271919	5.63E-06	2.45E-05	0.887120745	0.837748132	0.5	0.661630661	164	1
ENSG00000176928	8.63E-05	6.70E-05	0.020667783	0.016672818	0.5	0.164896937	164	1
ENSG00000233714	0	0	0.012182572	0.012513191	0.5	0.248945854	164	1
ENSG00000129455	0.000261982	4.38E-05	0.711813997	0.897904707	0.5	0.294466159	164	1
ENSG00000253049	0	0	0.056084078	0.048262619	0.5	0.174864493	164	1
ENSG00000240250	4.43E-05	1.60E-05	0.482723392	0.660991624	0.5	0.716190242	164	1
ENSG00000277889	0	0	0.319507735	0.266683071	0.5	0.431500813	164	1
ENSG00000216902	0	0	0.588809832	0.859498406	0.5	0.065611354	164	1
ENSG00000265875	0	0	0.76325322	0.903137426	0.5	0.805097326	164	1
ENSG00000237666	5.91E-06	0	0.862329335	0.887552945	0.5	0.200201811	164	1
ENSG00000161896	4.55E-05	6.43E-06	0.871470577	0.564900085	0.5	0.828973606	164	1
ENSG00000254672	3.76E-06	1.91E-05	0.551115763	0.985555523	0.5	0.250965549	164	1
ENSG00000143033	0.000645593	0.001629819	0.167125969	0.0367073	0.5	0.206278647	164	1
ENSG00000256150	1.42E-05	0	0.995570022	0.988709476	0.5	0.493638531	164	1
ENSG00000106410	0	0	0.008897798	0.00605111	0.5	0.522280868	164	1
ENSG00000259956	0.002785388	0.004940294	0.418632598	0.911973697	0.5	0.415310184	164	1
ENSG00000150773	0.000191163	0.000640227	0.027248804	0.022018519	0.5	0.654539254	164	1
ENSG00000227958	0	0	0.004358197	0.001936559	0.5	0.125411028	164	1
ENSG00000267083	0	1.05E-05	0.135437328	0.272459535	0.5	0.395247568	164	1
ENSG00000274335	0	0	0.736802153	0.883517495	0.5	0.941200136	164	1
ENSG00000259847	7.04E-06	6.63E-05	0.594396586	0.929093865	0.5	0.540919668	164	1
ENSG00000226668	0	0	0.897600257	0.997364595	0.5	0.19504819	164	1
ENSG00000268140	2.98E-06	1.30E-05	0.331193072	0.745093843	0.5	0.294004068	164	1
ENSG00000278987	5.02E-05	0.000266234	0.972788572	0.979807608	0.5	0.626849906	164	1
ENSG00000250006	0	6.35E-06	0.010809803	0.008639449	0.5	0.938338735	164	1
ENSG00000236313	0.000543278	0.000948476	0.522082897	0.610392244	0.5	0.199131817	164	1
ENSG00000273085	0	0	0.900074198	0.920181357	0.5	0.460564124	164	1
ENSG00000260729	1.07E-05	4.15E-06	0.912650922	0.923373146	0.5	0.451777916	164	1
ENSG00000205362	0.000209801	0.000162863	0.923402408	0.892181669	0.5	0.913610318	164	1
ENSG00000245667	5.59E-06	0	0.94474302	0.911529075	0.5	0.468663005	164	1
ENSG00000203818	0	0	0.801121909	0.8451526	0.5	0.854337051	164	1
ENSG00000258517	0	0	0.473888518	0.816246798	0.5	0.566555768	164	1
ENSG00000254768	0	0	0.051276975	0.054310814	0.5	0.599704044	164	1
ENSG00000202050	0	0	0.732946604	0.653218857	0.5	0.735960353	164	1
ENSG00000259799	1.21E-05	3.50E-05	0.693961922	0.06713336	0.5	0.95362969	164	1
ENSG00000230533	1.20E-05	0.000112811	0.387046887	0.562715301	0.5	0.653270138	164	1
ENSG00000196296	5.94E-05	7.12E-05	0.983122998	0.966658936	0.5	0.899982192	164	1
ENSG00000270457	0	2.69E-05	0.031785185	0.034184881	0.5	0.797977843	164	1
ENSG00000230481	0	0	0.015797354	0.019077734	0.5	0.893584868	164	1
ENSG00000252861	0	0	0.920200154	0.941021166	0.5	0.250521035	164	1
ENSG00000231952	9.93E-05	9.92E-05	0.027952098	0.03657537	0.5	0.031718247	164	1
ENSG00000280956	0	0	0.866701098	0.883270049	0.5	0.891573986	164	1
ENSG00000205331	0	0	0.88817277	0.765786382	0.5	0.550800486	164	1
ENSG00000279123	4.39E-06	1.91E-05	0.049984615	0.024387474	0.5	0.808531122	164	1
ENSG00000206791	7.50E-05	0.000108706	0.005130758	0.003917195	0.5	0.700165604	164	1
ENSG00000109805	0.000318231	0.002009611	0.459177817	0.610962887	0.5	0.738818258	164	1
ENSG00000211978	1.06E-05	4.62E-05	0.852601356	0.876868186	0.5	0.604711741	164	1
ENSG00000212039	0	0	0.223356514	0.171004043	0.5	0.546667597	164	1
ENSG00000203780	0.000262853	0.001051462	0.76670837	0.759237671	0.5	0.734970882	164	1
ENSG00000111641	0.001036436	0.001678076	0.702284501	0.836312096	0.5	0.642179393	164	1
ENSG00000221923	0.000540673	0.001289902	0.269861472	0.111451299	0.5	0.972624291	164	1
ENSG00000163975	0.000233979	0.000421239	0.011971901	0.009683014	0.5	0.60045385	164	1
ENSG00000239893	0	0	0.845807751	0.820348014	0.5	0.275030028	164	1
ENSG00000127329	0.000251562	0.000577372	0.191000996	0.233569615	0.5	0.97763395	164	1
ENSG00000257815	8.41E-05	0.000103562	0.273482875	0.329235516	0.5	0.918368975	164	1
ENSG00000262358	3.15E-05	0	0.595157644	0.512905446	0.5	0.533152338	164	1
ENSG00000250594	0	0	0.848901341	0.474145368	0.5	0.549318527	164	1
ENSG00000077044	0.000773792	0.001468228	0.490933625	0.918671884	0.5	0.410493641	164	1
ENSG00000263570	0	0	0.094928722	0.393997592	0.5	0.716114856	164	1
